,Value
1993-12-28 02:15:00,64.34
1994-01-05 00:45:00,65.73
1994-01-05 00:45:00,66.55
1994-01-12 02:10:00,54.72
1994-01-12 02:10:00,54.53
1994-01-20 01:50:00,54.9
1994-01-20 01:50:00,55.26
1994-01-24 23:05:00,68.75
1994-01-24 23:05:00,68.21
1994-02-04 23:30:00,58.56
1994-02-04 23:30:00,57.21
1994-02-10 23:20:00,59.32
1994-02-10 23:20:00,59.14
1994-02-15 23:09:00,51.96
1994-02-15 23:09:00,51.87
1994-03-01 02:55:00,71.22
1994-03-01 02:55:00,70.32
1994-03-15 23:10:00,53.01
1994-03-15 23:10:00,52.12
1994-03-22 23:40:00,70.17
1994-04-01 22:55:00,55.99
1994-04-01 22:55:00,55.74
1994-04-06 22:55:00,57.29
1994-04-06 22:55:00,55.56
1994-04-28 23:40:00,54.92
1994-04-28 23:40:00,55.57
1994-05-05 23:45:00,58.14
1994-05-05 23:45:00,57.16
1994-05-13 00:45:00,62.84
1994-05-13 00:45:00,63.42
1994-05-17 23:25:00,56.64
1994-05-17 23:25:00,58.4
1994-05-23 23:40:00,62.67
1994-05-23 23:40:00,62.66
1994-06-01 01:30:00,58.54
1994-06-01 01:30:00,57.82
1994-06-15 01:20:00,63.61
1994-06-15 01:20:00,63.9
1994-06-21 00:48:00,60.43
1994-06-21 00:48:00,59.17
1994-07-01 01:25:00,61.16
1994-07-01 01:25:00,60.62
1994-07-05 22:52:00,60.04
1994-07-05 22:52:00,59.74
1994-07-19 22:55:00,65.23
1994-07-19 22:55:00,64.62
1994-07-27 22:55:00,63.27
1994-07-27 22:55:00,64.19
1994-08-03 23:00:00,72.65
1994-08-03 23:00:00,71.73
1994-08-09 22:55:00,68.81
1994-08-09 22:55:00,67.99
1994-08-15 23:30:00,60.55
1994-08-15 23:30:00,60.41
1994-08-24 00:15:00,67.53
1994-08-24 00:15:00,68.81
1994-09-07 22:30:00,69.01
1994-09-07 22:30:00,69.02
1994-09-15 00:00:00,66.47
1994-09-15 00:00:00,66.93
1994-09-22 01:15:00,81.3
1994-09-22 01:15:00,81.12
1994-09-22 01:15:00,80.66
1994-09-22 01:15:00,81.06
1994-09-26 23:45:00,81.92
1994-09-26 23:45:00,78.2
1994-09-26 23:45:00,79.32
1994-10-04 23:15:00,77.19
1994-10-04 23:15:00,75.94
1994-10-04 23:15:00,76.09
1994-10-04 23:15:00,75.45
1994-10-12 23:20:00,89.11
1994-10-12 23:20:00,88.96
1994-10-12 23:20:00,86.41
1994-10-12 23:20:00,87.59
1994-10-19 23:50:00,77.25
1994-10-19 23:50:00,78.22
1994-10-19 23:50:00,77.66
1994-10-19 23:50:00,78.3
1994-10-26 01:40:00,82.03
1994-10-26 01:40:00,81.13
1994-10-26 01:40:00,83.09
1994-10-26 01:40:00,81.65
1994-11-02 01:00:00,79.43
1994-11-02 01:00:00,79.82
1994-11-02 01:00:00,79.12
1994-11-02 01:00:00,79.26
1994-11-10 01:00:00,78.75
1994-11-10 01:00:00,78.21
1994-11-10 01:00:00,79.88
1994-11-10 01:00:00,80.16
1994-11-16 00:25:00,75.77
1994-11-16 00:25:00,74.29
1994-11-16 00:25:00,74.62
1994-11-16 00:25:00,74.47
1994-11-22 23:24:00,75.34
1994-11-22 23:24:00,75.02
1994-11-22 23:24:00,73.37
1994-11-22 23:24:00,73.32
1994-11-29 22:30:00,66.52
1994-11-29 22:30:00,67.51
1994-12-12 22:45:00,68.32
1994-12-12 22:45:00,67.88
1994-12-12 22:45:00,67.96
1994-12-12 22:45:00,68.16
1994-12-20 23:10:00,75.66
1994-12-20 23:10:00,74.62
1994-12-20 23:10:00,75.96
1994-12-20 23:10:00,75.15
1995-01-03 23:50:00,61.37
1995-01-03 23:50:00,61.34
1995-01-03 23:50:00,63.29
1995-01-03 23:50:00,65.95
1995-01-10 23:10:00,55.25
1995-01-10 23:10:00,56.72
1995-01-10 23:10:00,55.42
1995-01-10 23:10:00,55.31
1995-01-31 22:55:00,64.48
1995-01-31 22:55:00,63.39
1995-02-01 00:25:00,64.93
1995-02-01 00:25:00,64.57
1995-02-13 21:40:00,64.56
1995-02-13 21:40:00,63.74
1995-02-13 21:40:00,64.69
1995-02-13 21:40:00,64.54
1995-02-22 01:20:00,62.71
1995-02-22 01:20:00,63.84
1995-02-22 01:20:00,61.42
1995-02-22 01:20:00,61.83
1995-03-02 23:40:00,67.32
1995-03-02 23:40:00,66.0
1995-03-02 23:40:00,65.63
1995-03-06 23:18:00,56.95
1995-03-06 23:18:00,56.83
1995-03-06 23:18:00,55.71
1995-03-17 00:48:00,54.04
1995-03-17 00:48:00,53.04
1995-03-17 00:48:00,54.04
1995-03-17 00:48:00,54.54
1995-03-22 21:55:00,53.88
1995-03-22 21:55:00,52.98
1995-03-22 21:55:00,52.59
1995-03-22 21:55:00,53.48
1995-04-04 22:23:00,62.94
1995-04-04 22:23:00,63.22
1995-04-04 22:23:00,62.4
1995-04-18 23:25:00,56.6
1995-04-18 23:25:00,56.25
1995-04-18 23:25:00,56.77
1995-04-25 22:14:00,51.77
1995-04-25 22:14:00,52.2
1995-04-25 22:16:00,51.78
1995-04-25 22:16:00,52.59
1995-05-08 21:15:00,63.57
1995-05-08 21:15:00,61.88
1995-05-08 21:15:00,62.69
1995-05-23 23:00:00,62.92
1995-05-23 23:00:00,62.49
1995-05-23 23:00:00,61.74
1995-05-23 23:00:00,62.01
1995-06-09 23:40:00,58.06
1995-06-09 23:40:00,60.56
1995-06-09 23:40:00,58.56
1995-06-09 23:40:00,58.49
1995-06-13 22:40:00,57.52
1995-06-13 22:40:00,58.8
1995-06-13 22:40:00,59.15
1995-06-27 21:20:00,58.6
1995-06-27 21:20:00,58.38
1995-06-27 21:20:00,57.56
1995-06-27 21:20:00,58.32
1995-07-05 22:00:00,61.36
1995-07-05 22:00:00,59.43
1995-07-10 22:25:00,62.18
1995-07-10 22:25:00,61.48
1995-07-10 22:25:00,60.88
1995-07-10 22:25:00,61.12
1995-07-21 22:35:00,63.27
1995-07-21 22:35:00,62.45
1995-07-21 22:35:00,63.79
1995-07-21 22:35:00,60.95
1995-08-02 23:15:00,63.32
1995-08-02 23:15:00,63.5
1995-08-02 23:15:00,63.73
1995-08-02 23:15:00,63.41
1995-08-09 23:18:00,66.36
1995-08-09 23:18:00,66.69
1995-08-09 23:20:00,67.22
1995-08-09 23:20:00,66.52
1995-08-15 00:20:00,64.1
1995-08-15 00:20:00,63.7
1995-08-15 00:20:00,65.41
1995-08-15 00:20:00,64.31
1995-08-29 22:20:00,63.41
1995-08-29 22:20:00,62.35
1995-08-29 22:20:00,62.82
1995-08-29 22:20:00,62.78
1995-09-06 23:15:00,77.15
1995-09-06 23:15:00,76.63
1995-09-06 23:15:00,75.49
1995-09-06 23:15:00,75.16
1995-09-11 23:40:00,85.45
1995-09-11 23:40:00,85.51
1995-09-11 23:40:00,84.97
1995-09-11 23:40:00,84.23
1995-09-19 23:30:00,68.58
1995-09-19 23:30:00,68.87
1995-09-19 23:30:00,70.45
1995-09-19 23:30:00,69.96
1995-10-04 00:30:00,91.5
1995-10-04 00:30:00,90.94
1995-10-04 00:30:00,90.64
1995-10-04 00:30:00,90.39
1995-10-10 00:50:00,88.05
1995-10-10 00:50:00,87.72
1995-10-10 00:50:00,91.34
1995-10-10 00:50:00,89.86
1995-10-23 23:30:00,72.83
1995-10-23 23:30:00,72.94
1995-10-23 23:30:00,74.29
1995-10-23 23:30:00,72.78
1995-10-30 23:50:00,77.98
1995-10-30 23:50:00,78.11
1995-10-30 23:50:00,77.09
1995-10-30 23:50:00,76.59
1995-11-08 23:15:00,78.31
1995-11-08 23:15:00,79.71
1995-11-08 23:15:00,77.16
1995-11-08 23:15:00,76.88
1995-11-15 22:30:00,68.2
1995-11-15 22:30:00,67.81
1995-11-15 22:30:00,68.31
1995-11-22 23:10:00,68.97
1995-11-22 23:10:00,66.48
1995-11-22 23:10:00,68.14
1995-11-22 23:10:00,65.85
1995-12-06 01:10:00,67.19
1995-12-06 01:10:00,65.88
1995-12-06 01:10:00,68.89
1995-12-06 01:10:00,68.0
1995-12-26 23:10:00,65.3
1995-12-26 23:10:00,63.84
1995-12-26 23:10:00,64.31
1996-01-08 23:45:00,65.01
1996-01-08 23:45:00,65.03
1996-01-08 23:45:00,64.75
1996-01-08 23:45:00,64.35
1996-01-16 00:50:00,70.17
1996-01-16 00:50:00,71.11
1996-01-16 00:50:00,70.35
1996-01-16 00:50:00,71.3
1996-01-24 01:15:00,70.07
1996-01-24 01:15:00,68.01
1996-01-24 01:15:00,68.4
1996-01-24 01:15:00,68.41
1996-01-31 01:35:00,63.84
1996-01-31 01:35:00,63.88
1996-01-31 01:35:00,63.15
1996-01-31 01:35:00,62.74
1996-02-20 23:50:00,81.78
1996-02-20 23:50:00,79.82
1996-02-29 02:30:00,66.38
1996-02-29 02:30:00,65.45
1996-02-29 02:30:00,63.9
1996-02-29 02:30:00,63.74
1996-03-05 01:00:00,61.78
1996-03-05 01:00:00,61.18
1996-03-05 01:00:00,61.94
1996-03-05 01:00:00,63.15
1996-03-20 23:30:00,72.43
1996-03-20 23:30:00,70.18
1996-03-25 23:00:00,60.26
1996-03-25 23:00:00,59.22
1996-04-01 23:30:00,55.96
1996-04-01 23:30:00,56.43
1996-04-01 23:30:00,58.8
1996-04-01 23:30:00,59.66
1996-04-08 22:15:00,54.3
1996-04-08 22:15:00,54.34
1996-04-08 22:15:00,51.17
1996-04-08 22:15:00,51.2
1996-04-15 23:40:00,57.97
1996-04-15 23:40:00,52.03
1996-04-15 23:40:00,51.1
1996-04-24 01:20:00,57.63
1996-04-24 01:20:00,56.72
1996-04-24 01:20:00,54.83
1996-04-24 01:20:00,53.78
1996-05-01 23:00:00,56.57
1996-05-01 23:00:00,56.75
1996-05-01 23:00:00,59.66
1996-05-01 23:00:00,61.14
1996-05-11 00:00:00,59.6
1996-05-11 00:00:00,59.44
1996-05-11 00:00:00,62.2
1996-05-11 00:00:00,61.44
1996-05-15 00:40:00,52.43
1996-05-15 00:40:00,51.25
1996-05-15 00:40:00,50.48
1996-05-15 00:40:00,49.87
1996-05-23 22:15:00,56.34
1996-05-23 22:15:00,56.94
1996-05-23 22:15:00,58.11
1996-05-23 22:15:00,56.21
1996-05-28 22:50:00,58.06
1996-05-28 22:50:00,59.13
1996-05-28 22:50:00,59.37
1996-05-28 22:50:00,60.93
1996-06-03 23:00:00,57.43
1996-06-03 23:00:00,55.81
1996-06-03 23:00:00,55.83
1996-06-03 23:00:00,54.59
1996-06-10 23:00:00,57.6
1996-06-10 23:00:00,58.48
1996-06-10 23:00:00,58.49
1996-06-10 23:00:00,59.65
1996-06-18 23:00:00,58.58
1996-06-18 23:00:00,57.79
1996-06-24 23:00:00,61.73
1996-06-24 23:00:00,62.96
1996-06-24 23:00:00,59.63
1996-06-24 23:00:00,59.27
1996-07-01 23:00:00,58.94
1996-07-01 23:00:00,60.13
1996-07-01 23:00:00,59.02
1996-07-01 23:00:00,59.12
1996-07-09 22:15:00,58.91
1996-07-09 22:15:00,60.21
1996-07-09 22:15:00,61.38
1996-07-15 23:15:00,61.05
1996-07-15 23:15:00,61.06
1996-07-15 23:15:00,57.33
1996-07-15 23:15:00,58.64
1996-07-22 23:00:00,60.76
1996-07-22 23:00:00,59.76
1996-07-22 23:00:00,56.97
1996-07-30 22:50:00,62.08
1996-07-30 22:50:00,61.25
1996-07-30 22:50:00,59.42
1996-07-30 22:50:00,58.44
1996-08-06 22:45:00,60.82
1996-08-06 22:45:00,58.6
1996-08-22 22:15:00,66.51
1996-08-22 22:15:00,67.51
1996-08-22 22:15:00,67.87
1996-08-22 22:15:00,66.92
1996-08-27 22:30:00,65.04
1996-08-27 22:30:00,64.3
1996-09-10 22:40:00,67.41
1996-09-10 22:40:00,66.41
1996-09-17 00:45:00,69.97
1996-09-17 00:45:00,71.02
1996-09-24 23:15:00,73.69
1996-09-24 23:15:00,74.49
1996-09-24 23:15:00,77.15
1996-09-24 23:15:00,75.93
1996-10-03 00:35:00,76.47
1996-10-03 00:35:00,75.59
1996-10-03 00:35:00,73.42
1996-10-28 22:40:00,68.35
1996-10-28 22:40:00,69.14
1996-11-05 22:50:00,67.13
1996-11-05 22:50:00,67.73
1996-11-14 22:20:00,63.46
1996-11-14 22:20:00,62.08
1996-11-18 22:20:00,70.17
1996-11-18 22:20:00,69.47
1996-12-09 22:50:00,67.48
1996-12-09 22:50:00,67.57
1996-12-16 22:50:00,69.27
1996-12-16 22:50:00,68.05
1996-12-23 22:45:00,55.76
1996-12-30 22:45:00,65.03
1997-01-09 22:45:00,73.09
1997-01-09 22:45:00,72.75
1997-01-15 22:50:00,61.63
1997-01-15 22:50:00,60.06
1997-01-21 22:50:00,64.38
1997-01-21 22:50:00,64.67
1997-01-27 22:45:00,60.41
1997-01-27 22:45:00,59.69
1997-02-04 22:30:00,56.8
1997-02-04 22:30:00,56.53
1997-02-12 01:10:00,56.31
1997-02-12 01:10:00,55.77
1997-02-18 22:40:00,59.34
1997-02-18 22:40:00,58.9
1997-02-25 22:00:00,53.07
1997-02-25 22:00:00,51.94
1997-03-03 22:40:00,65.55
1997-03-03 22:40:00,65.56
1997-03-26 00:25:00,59.58
1997-03-26 00:25:00,58.03
1997-03-31 22:40:00,56.1
1997-03-31 22:40:00,55.86
1997-04-07 22:30:00,53.59
1997-04-07 22:30:00,52.89
1997-04-14 22:35:00,61.11
1997-04-14 22:35:00,61.33
1997-04-29 23:00:00,57.34
1997-04-29 23:00:00,56.2
1997-05-07 22:15:00,63.75
1997-05-07 22:15:00,61.95
1997-05-07 23:30:00,55.76
1997-05-07 23:30:00,55.08
1997-05-07 23:30:00,57.02
1997-05-22 23:10:00,54.55
1997-05-22 23:10:00,54.84
1997-05-22 23:10:00,55.8
1997-05-27 23:10:00,52.77
1997-05-27 23:10:00,53.66
1997-05-27 23:10:00,53.98
1997-06-02 23:00:00,61.8
1997-06-02 23:00:00,59.81
1997-06-02 23:00:00,60.87
1997-06-09 23:15:00,57.47
1997-06-09 23:15:00,55.3
1997-06-09 23:15:00,56.45
1997-06-17 22:15:00,57.96
1997-06-17 22:15:00,58.46
1997-06-17 22:15:00,59.08
1997-06-24 22:45:00,58.19
1997-06-24 22:45:00,60.18
1997-06-24 22:45:00,61.28
1997-07-28 22:37:00,73.24
1997-07-28 22:37:00,71.09
1997-08-05 22:40:00,68.05
1997-08-05 22:40:00,67.14
1997-08-08 22:35:00,63.25
1997-08-08 22:35:00,61.55
1997-08-20 01:44:00,69.06
1997-08-20 01:44:00,68.47
1997-08-26 20:35:00,64.39
1997-08-26 20:35:00,63.17
1997-09-04 21:18:00,72.55
1997-09-04 21:18:00,73.0
1997-09-08 23:20:00,74.15
1997-09-08 23:20:00,75.25
1997-09-15 22:45:00,74.33
1997-09-15 22:45:00,72.15
1997-09-29 22:30:00,91.14
1997-09-29 22:30:00,89.08
1997-10-08 22:00:00,84.81
1997-10-08 22:00:00,86.43
1997-10-14 22:40:00,79.0
1997-10-14 22:40:00,76.44
1997-10-20 22:40:00,86.4
1997-10-20 22:40:00,85.2
1997-10-27 23:30:00,94.12
1997-10-27 23:30:00,94.96
1997-11-03 22:30:00,97.83
1997-11-03 22:30:00,95.75
1997-11-26 02:00:00,96.34
1997-11-26 02:00:00,94.15
1997-11-30 22:40:00,87.84
1997-11-30 22:40:00,88.45
1997-12-23 00:30:00,67.37
1997-12-23 00:30:00,67.19
1997-12-30 01:33:00,63.73
1997-12-30 01:33:00,64.29
1998-01-13 02:30:00,67.36
1998-01-13 02:30:00,65.24
1998-01-21 00:40:00,59.25
1998-01-21 00:40:00,59.52
1998-02-04 03:35:00,54.21
1998-02-10 03:00:00,63.27
1998-02-10 03:00:00,62.61
1998-03-03 00:55:00,58.86
1998-03-03 00:55:00,57.99
1998-03-11 02:35:00,51.54
1998-03-11 02:35:00,52.0
1998-03-17 02:30:00,61.13
1998-03-17 02:30:00,58.78
1998-03-24 00:55:00,57.21
1998-03-31 01:15:00,56.67
1998-03-31 01:15:00,55.76
1998-04-07 00:40:00,56.24
1998-04-07 00:40:00,55.32
1998-04-14 00:50:00,61.9
1998-04-14 00:50:00,63.55
1998-04-23 02:30:00,59.87
1998-04-23 02:30:00,61.06
1998-05-04 23:10:00,65.85
1998-05-04 23:10:00,64.3
1998-05-12 02:10:00,66.08
1998-05-12 02:10:00,64.04
1998-05-20 01:50:00,61.25
1998-05-20 01:50:00,60.36
1998-05-28 01:00:00,61.62
1998-05-28 01:00:00,60.04
1998-06-02 00:15:00,68.92
1998-06-02 00:15:00,68.69
1998-06-06 02:15:00,65.57
1998-06-06 02:15:00,65.3
1998-06-08 23:30:00,65.38
1998-06-08 23:30:00,65.48
1998-06-13 02:35:00,69.74
1998-06-13 02:35:00,69.42
1998-06-16 02:15:00,63.99
1998-06-16 02:15:00,64.11
1998-06-20 01:45:00,67.22
1998-06-20 01:45:00,66.54
1998-06-24 02:05:00,73.9
1998-06-24 02:05:00,73.34
1998-06-27 03:00:00,65.83
1998-06-27 03:00:00,65.6
1998-06-30 01:10:00,68.67
1998-07-03 01:30:00,69.96
1998-07-03 01:30:00,69.91
1998-07-07 01:35:00,69.52
1998-07-07 01:35:00,68.94
1998-07-15 01:35:00,71.83
1998-07-15 01:35:00,71.39
1998-07-28 01:00:00,71.04
1998-07-28 01:00:00,70.89
1998-08-04 02:55:00,75.66
1998-08-04 02:55:00,74.59
1998-08-08 02:39:00,70.46
1998-08-08 02:39:00,70.72
1998-08-12 01:42:00,71.7
1998-08-12 01:42:00,71.56
1998-08-18 02:15:00,77.75
1998-08-18 02:15:00,75.83
1998-08-31 22:50:00,72.86
1998-08-31 22:50:00,72.95
1998-09-08 22:55:00,77.87
1998-09-08 22:55:00,77.24
1998-09-15 23:20:00,75.26
1998-09-15 23:20:00,74.17
1998-09-21 23:10:00,72.06
1998-09-21 23:10:00,72.56
1998-09-28 23:25:00,76.16
1998-10-03 01:40:00,75.51
1998-10-03 01:40:00,75.16
1998-10-05 23:10:00,78.81
1998-10-05 23:10:00,78.43
1998-10-13 23:20:00,81.04
1998-10-13 23:20:00,79.47
1998-10-17 01:15:00,74.03
1998-10-20 01:15:00,78.06
1998-10-20 01:15:00,76.85
1998-10-27 01:35:00,77.65
1998-10-27 01:35:00,76.54
1998-10-31 01:50:00,74.96
1998-10-31 01:50:00,74.86
1998-11-04 01:55:00,74.01
1998-11-04 01:55:00,75.43
1998-11-07 00:45:00,73.81
1998-11-07 00:45:00,73.48
1998-11-10 00:40:00,75.39
1998-11-10 00:40:00,75.33
1998-11-13 23:25:00,78.04
1998-11-13 23:25:00,78.14
1998-11-16 23:12:00,71.25
1998-11-16 23:12:00,71.9
1998-11-24 01:40:00,68.28
1998-11-24 01:40:00,67.16
1998-12-03 00:50:00,67.92
1998-12-03 00:50:00,66.79
1998-12-05 01:50:00,67.79
1998-12-05 01:50:00,67.05
1998-12-08 01:30:00,69.29
1998-12-08 01:30:00,68.43
1998-12-15 01:05:00,64.13
1998-12-15 01:05:00,64.36
1998-12-23 03:20:00,70.94
1998-12-23 03:20:00,71.42
1998-12-23 03:20:00,70.85
1998-12-23 03:20:00,71.16
1998-12-31 02:25:00,73.57
1998-12-31 02:25:00,73.94
1998-12-31 02:25:00,71.9
1998-12-31 02:25:00,72.61
1999-01-05 02:40:00,62.88
1999-01-05 02:40:00,62.12
1999-01-27 01:50:00,64.97
1999-01-27 01:50:00,64.02
1999-02-02 02:15:00,58.65
1999-02-02 02:15:00,59.55
1999-02-08 22:45:00,68.7
1999-02-08 22:45:00,68.97
1999-02-19 00:50:00,70.88
1999-02-19 00:50:00,69.72
1999-02-25 01:38:00,50.38
1999-02-25 01:38:00,49.08
1999-03-02 01:35:00,59.79
1999-03-02 01:35:00,59.33
1999-03-11 01:35:00,52.89
1999-03-11 01:35:00,52.74
1999-03-24 01:45:00,57.84
1999-03-24 01:45:00,57.65
1999-04-01 00:45:00,54.68
1999-04-01 00:45:00,55.39
1999-04-06 02:00:00,51.15
1999-04-06 02:00:00,50.16
1999-04-12 22:20:00,58.84
1999-04-12 22:20:00,58.86
1999-04-20 01:15:00,62.87
1999-04-20 01:15:00,61.58
1999-04-27 00:45:00,65.24
1999-04-27 00:45:00,65.28
1999-05-04 03:35:00,57.2
1999-05-04 03:35:00,57.83
1999-05-18 01:00:00,61.74
1999-05-18 01:00:00,59.78
1999-05-26 03:30:00,63.99
1999-05-26 03:30:00,64.26
1999-06-03 02:30:00,65.85
1999-06-03 02:30:00,66.74
1999-06-09 02:30:00,57.39
1999-06-09 02:30:00,57.31
1999-06-16 03:45:00,57.26
1999-06-16 03:45:00,57.76
1999-06-29 01:40:00,59.81
1999-06-29 01:40:00,59.71
1999-07-06 01:00:00,58.65
1999-07-06 01:00:00,59.2
1999-07-14 00:35:00,57.35
1999-07-14 00:35:00,56.93
1999-07-20 03:05:00,57.65
1999-07-20 03:05:00,56.22
1999-07-27 02:00:00,59.77
1999-07-27 02:00:00,58.98
1999-08-03 01:20:00,56.53
1999-08-03 01:20:00,56.07
1999-08-10 02:15:00,59.91
1999-08-10 02:15:00,58.69
1999-08-17 01:20:00,58.89
1999-08-17 01:20:00,58.63
1999-08-31 01:25:00,61.06
1999-08-31 01:25:00,60.29
1999-09-09 00:50:00,63.66
1999-09-09 00:50:00,64.4
1999-09-17 01:35:00,66.68
1999-09-17 01:35:00,68.0
1999-10-06 02:15:00,72.59
1999-10-06 02:15:00,71.79
1999-10-14 02:30:00,70.84
1999-10-14 02:30:00,71.36
1999-10-26 02:00:00,69.3
1999-10-26 02:00:00,68.87
1999-11-02 02:05:00,74.41
1999-11-02 02:05:00,76.1
1999-11-09 02:15:00,65.99
1999-11-09 02:15:00,65.95
1999-11-16 03:15:00,70.22
1999-11-16 03:15:00,71.69
1999-11-23 02:10:00,65.08
1999-11-23 02:10:00,62.52
1999-12-07 02:25:00,62.0
1999-12-07 02:25:00,62.61
1999-12-14 02:40:00,61.12
1999-12-14 02:40:00,60.82
1999-12-22 02:40:00,56.06
1999-12-22 02:40:00,55.26
1999-12-29 01:20:00,63.1
1999-12-29 01:20:00,61.72
2000-01-04 02:50:00,64.67
2000-01-04 02:50:00,63.35
2000-01-12 01:25:00,57.28
2000-01-12 01:25:00,57.4
2000-01-19 01:50:00,59.1
2000-01-19 01:50:00,59.43
2000-01-26 00:20:00,57.04
2000-01-26 00:20:00,56.72
2000-02-08 01:18:00,57.34
2000-02-08 01:18:00,57.41
2000-02-15 01:20:00,54.03
2000-02-15 01:20:00,54.21
2000-02-24 01:45:00,66.77
2000-02-24 01:45:00,65.67
2000-02-29 01:28:00,73.17
2000-02-29 01:28:00,72.31
2000-03-08 00:52:00,72.33
2000-03-08 00:52:00,72.19
2000-03-15 03:32:00,58.4
2000-03-15 03:32:00,59.11
2000-03-22 01:45:00,55.24
2000-03-22 01:45:00,56.06
2000-03-30 01:55:00,59.1
2000-03-30 01:55:00,58.84
2000-04-05 00:45:00,56.61
2000-04-05 00:45:00,54.91
2000-04-11 01:38:00,60.5
2000-04-11 01:38:00,59.68
2000-04-18 23:18:00,64.14
2000-04-18 23:18:00,64.79
2000-04-25 02:19:00,52.39
2000-04-25 02:19:00,52.38
2000-05-05 02:00:00,51.75
2000-05-05 02:00:00,50.96
2000-05-11 02:00:00,63.68
2000-05-11 02:00:00,62.56
2000-05-17 00:57:00,51.99
2000-05-17 00:57:00,51.49
2000-05-23 01:00:00,52.7
2000-05-23 01:00:00,52.17
2000-06-06 01:43:00,54.01
2000-06-06 01:43:00,53.31
2000-06-13 02:32:00,54.36
2000-06-13 02:32:00,54.09
2000-06-22 01:00:00,56.57
2000-06-22 01:00:00,55.2
2000-06-27 01:43:00,55.81
2000-06-27 01:43:00,55.76
2000-07-04 02:30:00,60.24
2000-07-04 02:30:00,59.96
2000-07-12 00:39:00,60.18
2000-07-12 00:39:00,59.03
2000-07-18 01:35:00,58.61
2000-07-18 01:35:00,58.73
2000-07-25 01:40:00,58.96
2000-07-25 01:40:00,58.27
2000-08-02 02:40:00,60.4
2000-08-02 02:40:00,59.09
2000-08-09 03:12:00,58.46
2000-08-09 03:12:00,58.22
2000-08-16 01:02:00,57.69
2000-08-16 01:02:00,58.09
2000-08-22 01:45:00,59.29
2000-08-22 01:45:00,59.57
2000-09-05 21:44:00,58.85
2000-09-05 21:44:00,60.44
2000-09-12 01:08:00,60.01
2000-09-12 01:08:00,60.28
2000-09-19 01:43:00,65.26
2000-09-19 01:43:00,64.53
2000-09-27 01:02:00,63.16
2000-09-27 01:02:00,61.72
2000-10-03 22:50:00,67.81
2000-10-03 22:50:00,67.69
2000-10-14 03:05:00,64.36
2000-10-14 03:05:00,63.19
2000-10-23 23:58:00,67.17
2000-10-23 23:58:00,66.59
2000-11-01 00:47:00,66.53
2000-11-01 00:47:00,65.72
2000-11-07 02:10:00,61.82
2000-11-07 02:10:00,61.88
2000-11-13 22:30:00,69.26
2000-11-13 22:30:00,70.15
2000-11-22 00:48:00,59.38
2000-11-22 00:48:00,59.68
2000-11-29 00:54:00,59.2
2000-11-29 00:54:00,58.66
2000-12-04 22:15:00,66.23
2000-12-04 22:15:00,65.7
2001-01-17 00:45:00,52.74
2001-01-17 00:45:00,51.93
2001-01-23 01:53:00,61.05
2001-01-23 01:53:00,61.25
2001-01-30 02:22:00,57.58
2001-01-30 02:22:00,56.88
2001-02-07 02:05:00,63.01
2001-02-07 02:05:00,63.44
2001-02-12 22:44:00,65.29
2001-02-12 22:44:00,64.9
2001-02-21 01:10:00,73.57
2001-02-21 01:10:00,73.36
2001-03-08 01:06:00,72.3
2001-03-08 01:06:00,71.03
2001-03-16 22:45:00,63.29
2001-03-16 22:45:00,62.51
2001-03-20 02:25:00,57.08
2001-03-20 02:25:00,57.03
2001-03-26 22:23:00,53.57
2001-03-26 22:23:00,55.11
2001-04-04 01:22:00,64.33
2001-04-04 01:22:00,63.47
2001-04-17 23:16:00,51.97
2001-04-17 23:16:00,51.91
2001-05-03 22:01:00,52.98
2001-05-03 22:01:00,51.5
2001-05-08 03:32:00,52.33
2001-05-08 03:32:00,52.21
2001-05-19 01:05:00,54.91
2001-05-19 01:05:00,55.39
2001-05-26 00:05:00,58.34
2001-05-26 00:05:00,57.9
2001-05-30 01:07:00,53.21
2001-05-30 01:07:00,53.57
2001-06-06 01:33:00,55.86
2001-06-06 01:33:00,55.56
2001-06-13 01:22:00,54.6
2001-06-13 01:22:00,53.68
2001-06-19 22:50:00,54.65
2001-06-19 22:50:00,54.22
2001-06-26 01:10:00,58.11
2001-06-26 01:10:00,58.39
2001-07-09 22:06:00,57.02
2001-07-09 22:06:00,56.52
2001-07-25 00:43:00,59.6
2001-07-31 22:59:00,64.62
2001-07-31 22:59:00,65.42
2001-08-08 01:46:00,56.97
2001-08-08 01:46:00,57.47
2001-08-13 22:36:00,58.31
2001-08-13 22:36:00,58.94
2001-08-21 22:10:00,63.62
2001-08-21 22:10:00,64.64
2001-08-29 22:57:00,67.63
2001-08-29 22:57:00,67.31
2001-09-05 00:50:00,76.97
2001-09-05 00:50:00,77.13
2001-09-18 00:58:00,78.12
2001-09-18 00:58:00,78.5
2001-09-25 01:12:00,63.81
2001-09-25 01:12:00,65.33
2001-10-03 01:01:00,66.66
2001-10-03 01:01:00,65.5
2001-10-11 01:24:00,73.1
2001-10-11 01:24:00,71.94
2001-10-17 22:30:00,78.85
2001-10-17 22:30:00,78.59
2001-10-23 01:15:00,72.59
2001-10-23 01:15:00,70.08
2001-10-29 23:00:00,66.84
2001-10-29 23:00:00,65.88
2001-11-07 01:02:00,71.55
2001-11-07 01:02:00,70.78
2001-11-15 02:43:00,63.04
2001-11-15 02:43:00,62.12
2001-11-20 00:54:00,65.55
